Country Name,Country Code,Series Name,Series Code,1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Spain,ESP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.929,17.697,22.156,24.209,22.675,22.142,20.698,18.673,15.475,13.785,10.348,11.146,11.283,11.09,9.146,8.452,8.232,11.254,17.857,19.86,21.39,24.789,26.094,24.441,22.057,19.635,17.224,15.255,14.104,15.532,14.781,12.917,12.179,11.394
Spain,ESP,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.1574354271674,35.1902538119473,37.0105702629969,46.7322032984571,48.1390226944522,57.9249475305558,64.2492650885881,64.046352828527,64.3080233747953,59.205184111144,56.4411355548913,51.9977632200555,50.1525231329527,45.4755013291344,43.4376841299849,40.2343199754081,35.7479971637415,31.7331273426985,35.7047178362371,48.1994103860454,49.9611949485467,57.7899857640377,77.446159411603,91.8693310672975,104.927837414283,104.513601500945,105.968137016467,106.577780516625,107.203121919581,111.293101240882,138.955245532848,132.546759027224,109.217961229509,107.25996894973,..
Spain,ESP,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,115478465736.3,126749245729.809,143573377567.824,187556645390.838,205481831404.084,266604784254.661,314144211680.048,332381997737.735,357269011580.779,352414122006.856,365495297101.454,364482481112.037,376015533037.925,365024118333.736,373589711751.507,373423575242.157,359258791976.283,341937457699.787,397190706720.009,517174853501.229,538154513328.523,617595798861.694,802314330886.819,942259631478.358,1090146717537.32,1136179903548.95,1189987209209.71,1246985610711.84,1299597718281.82,1395292739567.06,1569102086291.29,1637580745624,1500249588657.29,1607101857166.35,..
Spain,ESP,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,17.3014004950535,17.6033610271118,19.1962095776188,20.9663302571803,22.5430102515655,23.1074135905797,23.4782144222211,26.2955140715127,26.9469377938815,27.6354004853136,29.6432436813638,29.5451061238933,29.5870984198908,29.1215742889853,29.4217651517343,29.3535492279672,30.1768528181733,31.7336598406296,34.6556093029046,33.7892451385938,..,..,..,..,..,..,..,..,..,28.879414086708,27.2791723501867,27.1897040327331,27.4124140055924,28.6016583485552,32.4055210206992,31.4678153823301,31.1937980143915,38.0321130850107,35.3397643645213,34.5306651240821,32.6560648764801,32.4323867041507,31.3619207811122,31.7256136391383,32.1149229088067,40.3694073931071,38.3621185067432,35.3952923242011,34.0313577036742,..
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,6259.20744498342,6659.16546576017,7711.10232025365,9516.78283228907,11322.3543443813,12182.7800196802,10246.4767623188,9950.05926025365,9900.48559233526,9347.29068412377,9464.11694710857,13511.1520027486,16738.6132825523,17996.9783507619,17829.4609524705,22385.6778250275,23443.3350818536,26559.8543879632,25616.6508772405,27201.9593555204,31747.2449398447,30599.7891048363,27046.9565464237,27395.9440608051,26965.4922773722,23925.8559901991,23878.3641471651,25486.5942008748,30711.1022511331,34566.7359143735,35084.4363546269,36980.3349948954,42350.9217211489,46386.3295924799,42487.2137101496,42409.9356994694,47646.582043143,44735.5882319701,47220.0102098851,48971.0824722599,41911.0109851054,42961.0356905775,45526.5999576533,48874.8595028454,47623.8656074829,47379.765194548,52265.6541620571,49686.1154582583,53940.4073447462,55800.2194549412
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.866738910077046,4.94925841964529,3.34721807378358,3.00849288090146,4.15036330963736,1.40882865694267,0.529240572519726,-0.394840785357886,1.57241014877407,2.82294785741442,2.32793518918379,2.28733927623549,1.40215160945998,3.70723564999483,3.89655171515797,5.25500609657068,5.10826150662902,2.01418423268822,-0.973303672314501,2.59758495227749,1.50540577767291,1.03815582464068,1.8548172630131,2.0961614012438,2.13011669389533,2.87724595591061,1.63654099437316,-0.228310223930706,-0.529929010433477,1.16236825444811,0.885697256705441,3.85573614635729,2.89010717888073,0.910403214153277,-5.54516454479311,4.14676755040489,3.75796884487347,0.47429132103845,0.386224592046474,2.16949889758517,1.65271978656361,2.29471066413561,2.71602454639843,1.11644310902427,0.987893350164853,-4.09513751682526,3.6699998840452,1.36973104612758,-0.266438401180253,-0.238526858256165
Germany,DEU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.91033626324104,4.24663102299209,3.73416240635147,2.71869696123339,4.04362006473399,5.44105754460347,6.34424277746325,5.24104507228422,3.29341474302854,2.4057933993196,2.0662330121658,-0.129413360854742,0.24990610870503,1.27411894006923,2.78056955569751,2.69646824292392,4.04703259753466,5.05697796731731,4.47457650752808,2.69305639854954,1.70616041317076,1.44972701963239,1.93937198922729,0.911183535014403,0.585433064230783,1.44026838719741,1.98385731334471,1.42080615551526,1.03422218628562,1.66573696655992,1.54691114751328,1.57742642840563,2.29834400700951,2.62837981637219,0.312739007368447,1.1038103778926,2.07517283735874,2.00848884782956,1.50472330251876,0.906794000434246,0.514426137125456,0.491747008445174,1.50949485109628,1.73216879766942,1.44565976888253,0.144877925813982,3.06666666666673,6.87257438551097,5.94643667725823,2.2564981433876
Germany,DEU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.316,6.323,7.675,8.727,8.158,8.822,9.861,9.787,8.854,7.917,7.773,8.482,9.779,10.727,11.193,10.277,8.732,7.508,7.88,7.043,5.967,5.372,5.316,4.979,4.612,4.104,3.781,3.384,3.163,3.881,3.594,3.12,3.068,3.406
Germany,DEU,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.8541847518408,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,306335417699.902,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,24.3927937013611,24.5519041095229,24.6270237867026,24.6164055807559,24.1639969596429,25.2918807749011,26.0753096267653,26.3156893409425,25.8978909134526,26.1011284654647,25.6715228086439,25.2528453921173,25.6629158855791,25.4525000543221,24.4676824420021,24.5955746089283,30.9721602653916,31.1633496891613,31.6897128614838,31.7466621690732,38.2181975125399,32.3299767702327,31.7949552150795,31.5785413710064,31.3519862894995,31.0107716724735,30.4174846164707,30.8239781232009,31.1635970921229,29.9861755573387,30.0041707693565,28.6974997733062,27.5320782623062,27.801002440456,30.434571741213,30.7473070189522,28.3049046331442,27.933530449439,27.9891744091962,27.5095890686293,27.4487709234683,27.3671431834324,27.5391986454965,27.3876244852279,27.899362920382,32.1608467019556,32.720769435816,31.4551133705123,..,..
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,1083.47473343284,1248.79851313891,1388.39509904029,1617.87853402771,1864.67188851588,2158.22181355246,2213.05267699322,2255.06405686887,2049.71617921793,1991.23894795513,2020.02286569062,2330.84188308476,2565.9739107384,2812.23754602897,2902.43508126549,3323.53967237633,3361.22268037924,3747.32966394956,3886.66608419616,4187.0311799663,4509.41740910077,4542.0120380978,4606.0569733295,4751.7732430202,4801.95949584162,4629.91760812548,5280.94887987063,6658.04494326809,8410.09248198479,10291.2694721409,11212.2046968994,11478.4891640501,13934.605460375,15762.6322515113,13051.1831777184,13189.8433874768,14211.460557822,12950.1594488143,13739.4620151401,14352.501883174,12782.9412577973,13215.8605277789,14736.1668157258,16605.0570511887,17012.8598553199,16386.9308821258,19030.628130329,18483.6366867035,22312.1790289763,23310.7512733957
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.20000000000007,3.60000000000056,7.59999999999965,4.39999999999998,2.69999999999983,0.200000000000884,2.86674495956183,2.84108854244893,0.722965871831008,2.65804768265939,-0.253067484662495,1.53494882486977,4.05122959932378,-0.0652631433035538,0.736424821486906,-3.49665976181741,-11.8920408618435,-3.06418034558638,-0.576108518425613,2.94715455541068,1.48952547593046,0.101234227633242,2.97787906543104,3.84810814449837,3.08605811588221,4.40937501806403,4.06202617226026,4.73006530805553,3.93877761242727,4.96312536156307,4.30028318461673,3.93393162712054,0.332354337878925,0.993437085479655,-6.7401660845502,1.06795068152046,1.91670916599742,-1.33948446518181,2.03216990678146,4.33435364113967,3.65981615406955,2.43864141309342,4.12418389451805,5.60613813768876,5.07718495088933,-4.33872540024058,7.22291580811137,4.27034755162904,-0.842528840639091,0.512305790657138
Hungary,HUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.84215991793819,5.2283983330866,3.90889569564822,4.68714274853112,8.97641234700303,9.28585743921337,4.66141394394755,6.8358050825954,7.27989573279491,8.46785487646018,6.94234501879147,5.29166170071091,8.67431417733243,15.7235490703556,17.149151997396,28.3695996532777,34.8175429072704,23.6557207806552,22.4642346133809,18.8680749869283,28.3054683706654,23.4690301919185,18.3050744143799,14.153789654534,9.99774409303368,9.80361016908125,9.11680911680911,5.26544821583985,4.66101694915254,6.74434679569469,3.56151711378352,3.93032603841001,7.9587451654491,6.0425125388106,4.21171171171171,4.85555795691956,3.9299209893507,5.65214517088646,1.73319984983101,-0.227566270988219,-0.0616446800641672,0.394769306686392,2.34824281150154,2.85024792594646,3.33858635382008,3.32674385766738,5.11096534382855,14.6081439492433,17.1249659678737,3.70370370370369
Hungary,HUN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.5,9.942,12.098,10.847,10.168,10.022,8.991,8.925,6.929,6.563,5.671,5.608,5.79,5.832,7.189,7.494,7.406,7.817,10.03,11.172,11.029,11.003,10.177,7.725,6.813,5.115,4.156,3.708,3.419,4.25,4.045,3.609,4.107,4.434
Hungary,HUN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.9952478217972,75.2294883851339,85.8326049732293,83.0469530647097,85.8329587620979,74.7296832293098,67.1725660018478,64.0609970246077,66.6676130729647,61.1369122307752,59.3104335567133,58.990636010179,59.8296815502685,63.0718340903114,65.2922510023179,68.4509493873209,69.1717704501836,72.6965505214979,81.2715110436077,81.4521758815481,90.7091826398842,94.3996155079431,94.7599117618678,98.6050135301158,96.3435073362669,96.4972044136958,91.8441738086318,86.1973246810211,82.9051914690244,95.2231106008826,86.3675279469398,75.3002436876482,..,..
Hungary,HUN,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1850000000000,2309000000000,3176600000000,3780800000000,5026021000000,5342440000000,5947150000000,6700435000000,7772201000000,8155842000000,9141545000000,10288535000000,11432730000000,13301016000000,14738047000000,16648605000000,17798075000000,19797589000000,21510781000000,22340355000000,25844922000000,27299607000000,28753326000000,32368841000000,33705540000000,35039951000000,36127759000000,37542369000000,39745160000000,46476273000000,47986201000000,49810685000000,..,..
Hungary,HUN,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,..,..,..,..,..,..,51.0284735522044,49.4148071292392,48.9339975254767,47.1900705529386,47.4896051742274,53.2296533963077,52.0742895070201,49.8224423002958,50.3963030190355,48.6783071730495,49.5930587892478,51.2857244118836,50.2604131809808,50.9642246351935,50.8805441096909,46.7251875082179,44.5329099998419,45.0975599985506,43.8594214375265,41.3067900842643,40.9013869872712,42.9000107390859,42.7185066058332,41.6525350711884,41.8290207048608,42.8712723639047,42.3943125638305,44.3161063509676,45.0899961462607,43.6185257806077,45.0546657406546,44.7191558906917,46.9455294709772,44.9912537785472,43.2456220345119,43.3907474005341,42.0163819189322,39.6980879246317,39.3263776745238,44.0965958368183,42.2666073391105,42.2901925358878,..,..
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,2127.6375072593,2173.28393425975,2267.37100319478,2457.31321644599,2755.6246177008,3368.36666940279,3245.97521367748,3079.94956634271,2735.49106580047,2522.74747620658,2705.19300197317,3861.9484333688,4803.86609546941,5623.69699982123,6056.38102771889,7884.61798756332,8958.9853330247,10810.5665079626,9534.6563637308,9977.31990905771,11781.3618502221,12185.0914010629,11575.5071124358,12199.206385024,12475.2917701476,11526.3720667968,11734.7649743954,12936.6928204482,15797.7821340276,18064.1580932987,18780.12751241,19839.4540499032,22811.0564844365,24949.0413566739,23151.2154130712,22551.935098809,23246.5425416481,20593.4274224109,21676.4859642714,22120.6850127107,19215.7813014347,19980.2808866516,21442.3842768879,23541.1401075289,23343.3628970034,22299.4044062173,24711.4510062111,24620.519556875,27386.2920595024,28844.4979246799
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-4.34763155578216,6.90023142175411,5.60259657951379,2.81596606697316,5.63893733004393,4.58934022380851,1.61810337594387,2.13537570814005,-0.173113460619234,-1.87997893852031,2.80743958840399,4.14095513043311,6.38139391332237,7.48910818985257,6.44063874457561,3.95052317228428,4.36820686201243,1.08947622479035,-2.04327663449891,0.96483827857594,4.2827801438192,3.50424650819376,4.40086763740891,4.80796316109817,3.90657777418812,3.81617712035907,1.94367212411221,0.770924777292066,-0.930521040324891,1.7887355199795,0.781847565175809,1.62503532141992,2.50657936515483,0.31924734289916,-3.12207826048319,1.73762452780146,-1.71352745071583,-4.05090265617167,-0.984106569072424,0.741391416844507,1.58979802880627,2.00414128646489,3.31472056420827,2.946282440074,2.74568479564236,-8.20463201239903,5.55875771556673,6.9858417811997,2.61312854351023,1.92844406043977
Portugal,PRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,15.2716857518483,21.1419048031955,31.0167490988807,21.0387723599382,21.8992248062015,15.8674803836094,19.0404107466915,21.6792837277095,24.0027623802917,28.3846388897103,19.4614100078696,12.3313334897219,9.63483186245753,10.1016321152266,12.6863036456149,13.6305705693074,11.8494841773675,9.55926033177508,6.78377994665407,5.42044019241626,4.22281614099486,3.06897732509789,2.33686298314116,2.5727522590913,2.34009490312169,2.85303039287157,4.36990330551793,3.60034658290914,3.21899090682895,2.36536204097302,2.27716394887834,3.1076654587105,2.45396528138743,2.58850657657959,-0.835530021504157,1.40257289895369,3.65301100430724,2.77333854051586,0.274416666666663,-0.278153367467428,0.48793862390472,0.607397074641719,1.36861411643472,0.993715683468326,0.338178410046034,-0.0124383299575305,1.26565719069044,7.83269124233323,4.31128191898672,2.41613187791884
Portugal,PRT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.919,3.985,5.301,6.709,7.064,7.298,6.571,4.64,4.579,3.806,3.829,4.497,6.132,6.319,7.582,7.649,7.965,7.553,9.432,10.771,12.682,15.531,16.188,13.897,12.447,11.068,8.869,6.994,6.464,6.801,6.577,6.011,6.509,6.384
Portugal,PRT,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.24573773536288,5.6574045702943,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Portugal,PRT,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6283855907.2635,4669745912.35123,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Portugal,PRT,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,23.7183877729563,25.930669287285,..,26.1582644619491,25.9766255896161,27.368038610969,29.5812799961605,29.0799142417027,30.8040850210487,29.5120863152906,33.5760831009522,33.6617596033034,30.1315948889803,29.7935425928162,31.153775519643,32.3222997365854,34.730902729588,35.8791544619716,37.2413070064039,34.97051938506,37.1597621199229,37.0234350367234,35.8726234953723,37.1318765794817,36.9374408173754,37.191454590642,38.056193389757,38.4231231303128,39.746800422034,40.3509034197459,41.3042466938943,39.9655434630104,39.1639890772347,40.201497485402,43.2776433601829,44.1455271039697,44.4757197536512,44.362913573288,45.5809604098825,47.560533270166,44.0036278174494,41.3199326718019,41.668947889985,39.2823047343675,38.6689545444553,44.5273320079934,42.4539286342892,39.3111765510363,37.4964526682983,..
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,7801.45666356443,8592.25353727612,9452.57651914511,10564.9482220275,11674.1818666548,12574.7915062163,13976.10539252,14433.787727053,15543.8937174925,17121.2254849995,18236.8277265009,19071.2271949295,20038.9410992658,21417.0119305191,22857.1544330056,23888.6000088133,24342.2589048189,25418.9907763319,26387.2937338171,27694.853416234,28690.8757013347,29967.7127181749,31459.1299691554,32853.6725949234,34515.3813073394,36329.9702595751,37133.6203973517,37997.7424300242,39490.3023903176,41724.6411982614,44123.3996470026,46301.9876485519,48050.227412195,48570.0594269601,47194.9500893872,48642.6312088213,50024.8812320773,51708.3940614082,53297.3862901595,55153.3940182967,56849.4697923159,57976.628204291,60047.7190728307,62875.6661382728,65227.9565911038,64401.5074354212,71307.4017277218,77860.9112908848,82304.6204272866,85809.9003846356
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.205619193188355,5.38803390599543,4.62418650861058,5.53520647919645,3.16598822778928,-0.256775736225364,2.53770126586743,-1.80301378017963,4.58379097983199,7.23645316716272,4.16957534780626,3.46265504853929,3.45462966726373,4.17698239554727,3.67223783532349,1.88596558335223,-0.108312881913292,3.52249717698845,2.7517958662618,4.02902272603258,2.68443073360764,3.77277269138068,4.44712793805328,4.48313335029331,4.78842504949371,4.07758576006954,0.95553834188668,1.7004473278454,2.79560596521233,3.84777169424153,3.48354993544559,2.78453963817891,2.00385829909158,0.113587248160997,-2.57650023225001,2.69519258234851,1.56440685537306,2.289113386319,2.11783009786468,2.52381981372621,2.94555045599772,1.81945147620522,2.45762230175086,2.96650506916596,2.58382533018889,-2.16302913866512,6.05505293304556,2.5123753198332,2.88755600905984,2.79619035621393
